iso_code,date,new_cases,new_deaths,icu_patients,hosp_patients,new_tests
HUN,4/21/2020,114,14,,,1995
HUN,4/22/2020,70,12,,,2650
HUN,4/23/2020,116,0,,,2688
HUN,4/24/2020,99,25,,,2861
HUN,4/25/2020,60,12,,,2550
HUN,4/26/2020,57,10,,,2704
HUN,4/27/2020,83,8,,,2120
HUN,4/28/2020,66,11,,,1547
HUN,4/29/2020,78,9,,,3128
HUN,4/30/2020,48,12,,,2651
HUN,5/1/2020,88,11,,,3380
HUN,5/2/2020,79,12,,,3220
HUN,5/3/2020,56,5,,,2459
HUN,5/4/2020,37,11,,,1948
HUN,5/5/2020,30,12,,,1599
HUN,5/6/2020,46,10,,,3178
HUN,5/7/2020,39,10,,,5301
HUN,5/8/2020,28,9,,,5022
HUN,5/9/2020,35,13,,,4200
HUN,5/10/2020,50,8,,,4999
HUN,5/11/2020,21,8,,,3908
HUN,5/12/2020,29,4,,,2554
HUN,5/13/2020,28,5,45,688,3781
HUN,5/14/2020,39,6,49,658,4758
HUN,5/15/2020,37,6,46,614,3979
HUN,5/16/2020,56,6,45,570,4192
HUN,5/17/2020,36,3,47,562,3708
HUN,5/18/2020,26,11,47,568,2106
HUN,5/19/2020,21,5,,,1454
HUN,5/20/2020,42,3,29,539,4032
HUN,5/21/2020,43,3,27,510,4782
HUN,5/22/2020,37,3,23,483,8290
HUN,5/23/2020,35,6,21,462,3459
HUN,5/24/2020,28,4,28,442,3665
HUN,5/25/2020,15,5,30,,1694
HUN,5/26/2020,15,8,27,436,1644
HUN,5/27/2020,22,6,25,430,3697
HUN,5/28/2020,23,4,24,404,4051
HUN,5/29/2020,25,8,24,384,6141
HUN,5/30/2020,0,0,22,414,3410
HUN,5/31/2020,26,7,25,419,2418
HUN,6/1/2020,9,2,25,417,1985
HUN,6/2/2020,45,6,24,427,2004
HUN,6/3/2020,10,2,24,414,1603
HUN,6/4/2020,0,0,24,406,4322
HUN,6/5/2020,23,5,21,397,6712
HUN,6/6/2020,16,3,21,387,4247
HUN,6/7/2020,0,0,21,386,3349
HUN,6/8/2020,0,0,21,385,547
HUN,6/9/2020,44,6,20,365,3719
HUN,6/10/2020,3,2,20,344,3221
HUN,6/11/2020,10,1,19,321,4558
HUN,6/12/2020,12,2,20,290,4422
HUN,6/13/2020,14,2,20,283,3500
HUN,6/14/2020,11,4,20,275,3573
HUN,6/15/2020,12,4,19,275,1635
HUN,6/16/2020,1,2,17,255,1451
HUN,6/17/2020,1,2,16,210,5311
HUN,6/18/2020,1,1,15,199,3459
HUN,6/19/2020,2,0,15,192,3793
HUN,6/20/2020,5,2,15,186,3709
HUN,6/21/2020,8,0,15,185,3226
HUN,6/22/2020,8,2,,,1789
HUN,6/23/2020,5,1,14,183,746
HUN,6/24/2020,0,0,13,183,2559
HUN,6/25/2020,7,3,13,182,3709
HUN,6/26/2020,9,1,13,179,1927
HUN,6/27/2020,4,1,11,174,3207
HUN,6/28/2020,11,0,9,172,931
HUN,6/29/2020,4,3,9,170,2685
HUN,6/30/2020,3,4,9,169,1066
HUN,7/1/2020,10,0,8,169,2805
HUN,7/2/2020,2,1,8,157,1940
HUN,7/3/2020,9,1,9,150,1938
HUN,7/4/2020,6,1,8,140,1880
HUN,7/5/2020,11,1,8,144,2082
HUN,7/6/2020,0,0,8,144,493
HUN,7/7/2020,6,0,7,142,900
HUN,7/8/2020,16,0,6,132,1710
HUN,7/9/2020,5,0,6,131,909
HUN,7/10/2020,10,2,6,133,2435
HUN,7/11/2020,3,2,5,129,1183
HUN,7/12/2020,6,2,5,128,1205
HUN,7/13/2020,5,0,5,127,1136
HUN,7/14/2020,13,0,5,131,797
HUN,7/15/2020,16,0,5,125,2827
HUN,7/16/2020,0,0,5,109,1447
HUN,7/17/2020,16,0,4,83,2117
HUN,7/18/2020,14,0,3,83,2384
HUN,7/19/2020,22,1,3,82,2713
HUN,7/20/2020,18,0,5,83,2224
HUN,7/21/2020,14,0,4,78,760
HUN,7/22/2020,19,0,4,76,2158
HUN,7/23/2020,14,0,4,76,3132
HUN,7/24/2020,18,0,4,70,3734
HUN,7/25/2020,26,0,5,68,3819
HUN,7/26/2020,11,0,6,69,2881
HUN,7/27/2020,13,0,6,71,2029
HUN,7/28/2020,8,0,6,76,1656
HUN,7/29/2020,9,0,6,76,3207
HUN,7/30/2020,19,0,6,76,3015
HUN,7/31/2020,21,0,6,73,2702
HUN,8/1/2020,0,0,6,73,3724
HUN,8/2/2020,21,1,7,71,2110
HUN,8/3/2020,9,0,7,74,1965
HUN,8/4/2020,9,0,7,75,1170
HUN,8/5/2020,9,1,7,72,1976
HUN,8/6/2020,11,1,8,74,2438
HUN,8/7/2020,33,1,6,72,2921
HUN,8/8/2020,24,2,6,69,2970
HUN,8/9/2020,32,0,6,73,2335
HUN,8/10/2020,43,0,6,61,1888
HUN,8/11/2020,35,3,5,62,799
HUN,8/12/2020,15,0,5,64,2897
HUN,8/13/2020,22,0,5,66,3189
HUN,8/14/2020,45,2,6,64,3142
HUN,8/15/2020,40,0,6,63,2998
HUN,8/16/2020,24,0,6,62,2923
HUN,8/17/2020,39,1,6,62,2324
HUN,8/18/2020,54,1,6,60,2479
HUN,8/19/2020,0,0,7,57,3700
HUN,8/20/2020,32,0,7,57,2968
HUN,8/21/2020,44,0,6,58,3352
HUN,8/22/2020,52,2,7,60,1480
HUN,8/23/2020,35,0,7,59,2181
HUN,8/24/2020,22,2,9,59,1458
HUN,8/25/2020,36,0,7,57,1892
HUN,8/26/2020,24,1,7,64,4625
HUN,8/27/2020,73,0,7,78,3732
HUN,8/28/2020,91,0,,,5846
HUN,8/29/2020,132,0,7,90,3245
HUN,8/30/2020,158,0,7,90,6380
HUN,8/31/2020,292,0,7,103,3880
HUN,9/1/2020,178,1,7,96,1792
HUN,9/2/2020,118,1,7,98,7589
HUN,9/3/2020,365,3,7,100,7516
HUN,9/4/2020,301,1,8,120,7091
HUN,9/5/2020,459,1,9,139,8097
HUN,9/6/2020,510,3,11,151,9765
HUN,9/7/2020,495,0,11,164,11424
HUN,9/8/2020,576,1,12,192,5722
HUN,9/9/2020,341,1,13,221,8335
HUN,9/10/2020,411,2,11,234,10104
HUN,9/11/2020,476,2,12,259,11637
HUN,9/12/2020,718,1,15,282,11841
HUN,9/13/2020,916,2,16,282,8834
HUN,9/14/2020,484,4,16,287,11314
HUN,9/15/2020,844,5,17,306,8653
HUN,9/16/2020,1307,12,18,324,9827
HUN,9/17/2020,710,9,21,328,12381
HUN,9/18/2020,941,6,29,374,11546
HUN,9/19/2020,809,6,30,386,12504
HUN,9/20/2020,1070,8,32,404,11877
HUN,9/21/2020,876,3,35,463,10022
HUN,9/22/2020,633,8,36,534,6010
HUN,9/23/2020,951,8,35,558,13461
HUN,9/24/2020,750,7,32,549,11945
HUN,9/25/2020,927,9,30,577,11116
HUN,9/26/2020,950,12,36,589,11782
HUN,9/27/2020,937,6,38,620,10073
HUN,9/28/2020,702,13,44,693,7065
HUN,9/29/2020,851,8,51,755,7037
HUN,9/30/2020,894,8,54,773,11167
HUN,10/1/2020,848,16,52,757,11972
HUN,10/2/2020,1322,17,47,740,12394
HUN,10/3/2020,1086,14,43,704,11174
HUN,10/4/2020,858,10,42,685,7957
HUN,10/5/2020,905,11,40,649,6424
HUN,10/6/2020,818,20,37,627,5699
HUN,10/7/2020,816,24,41,656,9726
HUN,10/8/2020,932,21,56,804,11462
HUN,10/9/2020,1176,15,82,993,11163
HUN,10/10/2020,1374,20,110,1174,11719
HUN,10/11/2020,1068,21,138,1252,10203
HUN,10/12/2020,913,14,154,1418,8527
HUN,10/13/2020,1285,28,160,1519,7123
HUN,10/14/2020,920,27,156,1538,9658
HUN,10/15/2020,950,29,167,1555,10742
HUN,10/16/2020,1293,33,171,1642,9797
HUN,10/17/2020,1791,24,185,1693,12971
HUN,10/18/2020,1474,33,179,1712,9997
HUN,10/19/2020,1478,31,188,1896,9651
HUN,10/20/2020,989,38,197,1960,6332
HUN,10/21/2020,1423,48,201,2023,9113
HUN,10/22/2020,2032,46,197,2132,16361
HUN,10/23/2020,2066,47,200,2209,13628
HUN,10/24/2020,1820,38,205,2245,11971
HUN,10/25/2020,3149,35,221,2449,18932
HUN,10/26/2020,2316,47,,,10010
HUN,10/27/2020,2079,63,,,11710
HUN,10/28/2020,2291,43,,,15596
HUN,10/29/2020,2194,56,,,15253
HUN,10/30/2020,3286,65,,,15638
HUN,10/31/2020,3908,51,,,
HUN,11/1/2020,3878,69,,,
ISL,12/31/2019,0,0,,,
ISL,1/1/2020,0,0,,,
ISL,1/2/2020,0,0,,,
ISL,1/3/2020,0,0,,,
ISL,1/4/2020,0,0,,,
ISL,1/5/2020,0,0,,,
ISL,1/6/2020,0,0,,,
ISL,1/7/2020,0,0,,,
ISL,1/8/2020,0,0,,,
ISL,1/9/2020,0,0,,,
ISL,1/10/2020,0,0,,,
ISL,1/11/2020,0,0,,,
ISL,1/12/2020,0,0,,,
ISL,1/13/2020,0,0,,,
ISL,1/14/2020,0,0,,,
ISL,1/15/2020,0,0,,,
ISL,1/16/2020,0,0,,,
ISL,1/17/2020,0,0,,,
ISL,1/18/2020,0,0,,,
ISL,1/19/2020,0,0,,,
ISL,1/20/2020,0,0,,,
ISL,1/21/2020,0,0,,,
ISL,1/22/2020,0,0,,,
ISL,1/23/2020,0,0,,,
ISL,1/24/2020,0,0,,,
ISL,1/25/2020,0,0,,,
ISL,1/26/2020,0,0,,,
ISL,1/27/2020,0,0,,,
ISL,1/28/2020,0,0,,,
ISL,1/29/2020,0,0,,,
ISL,1/30/2020,0,0,,,
ISL,1/31/2020,0,0,,,
ISL,2/1/2020,0,0,,,
ISL,2/2/2020,0,0,,,
ISL,2/3/2020,0,0,,,
ISL,2/4/2020,0,0,,,
ISL,2/5/2020,0,0,,,
ISL,2/6/2020,0,0,,,
ISL,2/7/2020,0,0,,,
ISL,2/8/2020,0,0,,,
ISL,2/9/2020,0,0,,,
ISL,2/10/2020,0,0,,,
ISL,2/11/2020,0,0,,,
ISL,2/12/2020,0,0,,,
ISL,2/13/2020,0,0,,,
ISL,2/14/2020,0,0,,,
ISL,2/15/2020,0,0,,,
ISL,2/16/2020,0,0,,,
ISL,2/17/2020,0,0,,,
ISL,2/18/2020,0,0,,,
ISL,2/19/2020,0,0,,,
ISL,2/20/2020,0,0,,,
ISL,2/21/2020,0,0,,,
ISL,2/22/2020,0,0,,,
ISL,2/23/2020,0,0,,,
ISL,2/24/2020,0,0,,,
ISL,2/25/2020,0,0,,,
ISL,2/26/2020,0,0,,,
ISL,2/27/2020,0,0,,,23
ISL,2/28/2020,0,0,0,1,13
ISL,2/29/2020,1,0,0,1,32
ISL,3/1/2020,0,0,0,1,22
ISL,3/2/2020,2,0,0,0,48
ISL,3/3/2020,3,0,0,0,45
ISL,3/4/2020,10,0,0,0,81
ISL,3/5/2020,10,0,0,1,62
ISL,3/6/2020,9,0,0,1,57
ISL,3/7/2020,8,0,0,1,58
ISL,3/8/2020,10,0,0,1,37
ISL,3/9/2020,2,0,0,1,98
ISL,3/10/2020,10,0,0,0,169
ISL,3/11/2020,5,0,0,1,149
ISL,3/12/2020,15,0,0,2,253
ISL,3/13/2020,32,0,0,2,357
ISL,3/14/2020,0,0,1,3,323
ISL,3/15/2020,21,0,2,3,1075
ISL,3/16/2020,40,0,2,4,1707
ISL,3/17/2020,21,0,2,5,1400
ISL,3/18/2020,48,0,0,6,1828
ISL,3/19/2020,3,0,1,6,1311
ISL,3/20/2020,80,1,1,10,579
ISL,3/21/2020,79,0,1,12,350
ISL,3/22/2020,64,0,0,13,183
ISL,3/23/2020,95,0,2,13,459
ISL,3/24/2020,20,1,2,17,967
ISL,3/25/2020,60,0,3,18,888
ISL,3/26/2020,89,0,6,20,998
ISL,3/27/2020,65,0,6,20,1022
ISL,3/28/2020,88,0,7,26,849
ISL,3/29/2020,73,0,10,30,1000
ISL,3/30/2020,57,0,11,37,1420
ISL,3/31/2020,66,0,13,40,1612
ISL,4/1/2020,49,0,14,43,1414
ISL,4/2/2020,85,0,12,44,1265
ISL,4/3/2020,99,2,11,41,1445
ISL,4/4/2020,45,0,11,37,1754
ISL,4/5/2020,53,0,11,36,2486
ISL,4/6/2020,69,0,13,38,1112
ISL,4/7/2020,76,2,12,43,1955
ISL,4/8/2020,24,0,11,40,1676
ISL,4/9/2020,30,0,11,38,1502
ISL,4/10/2020,32,0,10,38,510
ISL,4/11/2020,27,1,9,40,618
ISL,4/12/2020,14,1,9,40,235
ISL,4/13/2020,12,0,8,35,851
ISL,4/14/2020,10,0,8,31,1047
ISL,4/15/2020,9,0,6,33,818
ISL,4/16/2020,7,0,3,30,1332
ISL,4/17/2020,12,0,5,27,1555
ISL,4/18/2020,15,0,5,28,1671
ISL,4/19/2020,6,1,5,27,381
ISL,4/20/2020,11,0,5,21,688
ISL,4/21/2020,2,1,5,18,637
ISL,4/22/2020,5,0,5,15,625
ISL,4/23/2020,7,0,5,15,193
ISL,4/24/2020,4,0,3,14,685
ISL,4/25/2020,0,0,3,14,381
ISL,4/26/2020,1,0,2,13,25
ISL,4/27/2020,2,0,1,10,688
ISL,4/28/2020,0,0,0,8,508
ISL,4/29/2020,3,0,0,6,840
ISL,4/30/2020,2,0,0,5,722
ISL,5/1/2020,0,0,0,6,867
ISL,5/2/2020,1,0,0,6,404
ISL,5/3/2020,0,0,0,5,71
ISL,5/4/2020,1,0,0,3,868
ISL,5/5/2020,0,0,0,3,318
ISL,5/6/2020,0,0,0,3,620
ISL,5/7/2020,0,0,0,2,462
ISL,5/8/2020,2,0,0,2,515
ISL,5/9/2020,0,0,0,2,935
ISL,5/10/2020,0,0,0,2,18
ISL,5/11/2020,0,0,0,2,578
ISL,5/12/2020,0,0,0,1,284
ISL,5/13/2020,0,0,0,1,551
ISL,5/14/2020,1,0,0,0,593
ISL,5/15/2020,0,0,0,0,523
ISL,5/16/2020,0,0,0,0,133
ISL,5/17/2020,0,0,0,0,7
ISL,5/18/2020,0,0,0,0,305
ISL,5/19/2020,0,0,0,0,441
ISL,5/20/2020,0,0,0,0,597
ISL,5/21/2020,1,0,0,0,70
ISL,5/22/2020,0,0,0,0,491
ISL,5/23/2020,0,0,0,0,58
ISL,5/24/2020,1,0,0,0,12
ISL,5/25/2020,0,0,0,0,231
ISL,5/26/2020,0,0,0,0,526
ISL,5/27/2020,0,0,0,0,528
ISL,5/28/2020,1,0,0,0,350
ISL,5/29/2020,0,0,0,0,534
ISL,5/30/2020,0,0,0,0,97
ISL,5/31/2020,1,0,0,0,16
ISL,6/1/2020,0,0,0,0,18
ISL,6/2/2020,0,0,0,0,199
ISL,6/3/2020,0,0,0,0,325
ISL,6/4/2020,0,0,0,0,550
ISL,6/5/2020,0,0,0,0,538
ISL,6/6/2020,0,0,0,0,27
ISL,6/7/2020,0,0,0,0,7
ISL,6/8/2020,1,0,0,0,68
ISL,6/9/2020,0,0,0,0,41
ISL,6/10/2020,0,0,0,0,65
ISL,6/11/2020,0,0,0,0,69
ISL,6/12/2020,0,0,0,0,79
ISL,6/13/2020,1,0,0,0,60
ISL,6/14/2020,2,0,0,0,14
ISL,6/15/2020,0,0,0,0,27
ISL,6/16/2020,1,0,0,0,176
ISL,6/17/2020,1,0,0,4,68
ISL,6/18/2020,0,0,0,4,39
ISL,6/19/2020,2,0,0,5,109
ISL,6/20/2020,1,0,0,4,64
ISL,6/21/2020,0,0,0,0,17
ISL,6/22/2020,0,0,0,0,44
ISL,6/23/2020,0,0,0,0,86
ISL,6/24/2020,0,0,0,0,47
ISL,6/25/2020,2,0,0,0,136
ISL,6/26/2020,1,0,0,0,251
ISL,6/27/2020,2,0,0,0,171
ISL,6/28/2020,0,0,0,0,250
ISL,6/29/2020,1,0,0,0,464
ISL,6/30/2020,1,0,0,0,728
ISL,7/1/2020,2,0,0,0,270
ISL,7/2/2020,1,0,0,0,161
ISL,7/3/2020,5,0,0,0,397
ISL,7/4/2020,0,0,0,0,152
ISL,7/5/2020,0,0,0,0,23
ISL,7/6/2020,0,0,0,0,185
ISL,7/7/2020,2,0,0,0,224
ISL,7/8/2020,1,0,0,0,131
ISL,7/9/2020,0,0,0,0,141
ISL,7/10/2020,0,0,0,0,211
ISL,7/11/2020,0,0,0,0,63
ISL,7/12/2020,0,0,0,0,31
ISL,7/13/2020,0,0,0,0,89
ISL,7/14/2020,0,0,0,0,152
ISL,7/15/2020,2,0,0,0,137
ISL,7/16/2020,0,0,0,0,121
ISL,7/17/2020,1,0,0,0,189
ISL,7/18/2020,0,0,0,0,64
ISL,7/19/2020,2,0,0,0,39
ISL,7/20/2020,1,0,0,0,26
ISL,7/21/2020,0,0,0,0,66
ISL,7/22/2020,0,0,0,0,49
ISL,7/23/2020,1,0,0,0,67
ISL,7/24/2020,1,0,,,69
ISL,7/25/2020,2,0,,,46
ISL,7/26/2020,0,0,,,18
ISL,7/27/2020,4,0,,,37
ISL,7/28/2020,7,0,,,124
ISL,7/29/2020,3,0,,,352
ISL,7/30/2020,4,0,,,1138
ISL,7/31/2020,11,0,,,1324
ISL,8/1/2020,13,0,,,826
ISL,8/2/2020,8,0,,,1205
ISL,8/3/2020,14,0,,,767
ISL,8/4/2020,8,0,0,1,615
ISL,8/5/2020,3,0,0,1,825
ISL,8/6/2020,8,0,0,0,1077
ISL,8/7/2020,6,0,1,1,594
ISL,8/8/2020,20,0,,,396
ISL,8/9/2020,3,0,1,2,232
ISL,8/10/2020,3,0,1,2,345
ISL,8/11/2020,4,0,1,1,1190
ISL,8/12/2020,6,0,1,1,722
ISL,8/13/2020,4,0,0,1,328
ISL,8/14/2020,4,0,0,1,537
ISL,8/15/2020,7,0,,,347
ISL,8/16/2020,16,0,,,158
ISL,8/17/2020,12,0,0,1,408
ISL,8/18/2020,3,0,0,1,504
ISL,8/19/2020,13,0,0,1,455
ISL,8/20/2020,8,0,0,1,591
ISL,8/21/2020,5,0,0,1,588
ISL,8/22/2020,10,0,0,1,272
ISL,8/23/2020,8,0,0,1,291
ISL,8/24/2020,6,0,0,1,602
ISL,8/25/2020,9,0,0,1,871
ISL,8/26/2020,4,0,0,0,767
ISL,8/27/2020,5,0,0,0,723
ISL,8/28/2020,5,0,0,0,663
ISL,8/29/2020,5,0,0,0,360
ISL,8/30/2020,8,0,0,0,217
ISL,8/31/2020,5,0,0,0,675
ISL,9/1/2020,2,0,0,0,593
ISL,9/2/2020,9,0,0,0,609
ISL,9/3/2020,5,0,0,0,557
ISL,9/4/2020,7,0,0,0,659
ISL,9/5/2020,7,0,0,0,349
ISL,9/6/2020,1,0,0,0,123
ISL,9/7/2020,5,0,0,1,726
ISL,9/8/2020,2,0,,,702
ISL,9/9/2020,7,0,,,524
ISL,9/10/2020,3,0,,,562
ISL,9/11/2020,4,0,,,589
ISL,9/12/2020,4,0,,,334
ISL,9/13/2020,1,0,,,148
ISL,9/14/2020,3,0,,,479
ISL,9/15/2020,3,0,,,774
ISL,9/16/2020,6,0,,,1247
ISL,9/17/2020,15,0,,,3104
ISL,9/18/2020,17,0,,,3264
ISL,9/19/2020,24,0,,,1404
ISL,9/20/2020,77,0,,,1512
ISL,9/21/2020,39,0,,,3846
ISL,9/22/2020,31,0,,,4525
ISL,9/23/2020,42,0,,,2073
ISL,9/24/2020,57,0,,,2230
ISL,9/25/2020,36,0,,,2237
ISL,9/26/2020,49,0,,,974
ISL,9/27/2020,40,0,,,765
ISL,9/28/2020,22,0,,,1764
ISL,9/29/2020,40,0,,,1703
ISL,9/30/2020,32,0,,,1427
ISL,10/1/2020,33,0,,,1269
ISL,10/2/2020,41,0,,,1456
ISL,10/3/2020,40,0,,,1128
ISL,10/4/2020,63,0,,,1088
ISL,10/5/2020,49,0,,,2535
ISL,10/6/2020,59,0,,,2386
ISL,10/7/2020,101,0,,,2591
ISL,10/8/2020,91,0,,,3479
ISL,10/9/2020,95,0,,,3213
ISL,10/10/2020,106,0,,,1608
ISL,10/11/2020,87,0,,,1055
ISL,10/12/2020,66,0,,,3129
ISL,10/13/2020,56,0,,,1815
ISL,10/14/2020,86,0,,,2219
ISL,10/15/2020,89,0,,,2175
ISL,10/16/2020,80,0,,,1807
ISL,10/17/2020,92,1,,,1285
ISL,10/18/2020,69,0,,,823
ISL,10/19/2020,57,0,,,2079
ISL,10/20/2020,46,0,,,1435
ISL,10/21/2020,92,0,,,1578
ISL,10/22/2020,37,0,,,1401
ISL,10/23/2020,38,0,,,1574
ISL,10/24/2020,40,0,,,957
ISL,10/25/2020,86,0,,,712
ISL,10/26/2020,54,0,,,2286
ISL,10/27/2020,56,0,,,2733
ISL,10/28/2020,70,0,,,1473
ISL,10/29/2020,97,1,,,
ISL,10/30/2020,48,0,,,
ISL,10/31/2020,78,0,,,
ISL,11/1/2020,68,0,,,
IND,12/31/2019,0,0,,,
IND,1/1/2020,0,0,,,
IND,1/2/2020,0,0,,,
IND,1/3/2020,0,0,,,
IND,1/4/2020,0,0,,,
IND,1/5/2020,0,0,,,
IND,1/6/2020,0,0,,,
IND,1/7/2020,0,0,,,
IND,1/8/2020,0,0,,,
IND,1/9/2020,0,0,,,
IND,1/10/2020,0,0,,,
IND,1/11/2020,0,0,,,
IND,1/12/2020,0,0,,,
IND,1/13/2020,0,0,,,
IND,1/14/2020,0,0,,,
IND,1/15/2020,0,0,,,
IND,1/16/2020,0,0,,,
IND,1/17/2020,0,0,,,
IND,1/18/2020,0,0,,,
IND,1/19/2020,0,0,,,
IND,1/20/2020,0,0,,,
IND,1/21/2020,0,0,,,
IND,1/22/2020,0,0,,,
IND,1/23/2020,0,0,,,
IND,1/24/2020,0,0,,,
IND,1/25/2020,0,0,,,
IND,1/26/2020,0,0,,,
IND,1/27/2020,0,0,,,
IND,1/28/2020,0,0,,,
IND,1/29/2020,0,0,,,
IND,1/30/2020,1,0,,,
IND,1/31/2020,0,0,,,
IND,2/1/2020,0,0,,,
IND,2/2/2020,1,0,,,
IND,2/3/2020,0,0,,,
IND,2/4/2020,1,0,,,
IND,2/5/2020,0,0,,,
IND,2/6/2020,0,0,,,
IND,2/7/2020,0,0,,,
IND,2/8/2020,0,0,,,
IND,2/9/2020,0,0,,,
IND,2/10/2020,0,0,,,
IND,2/11/2020,0,0,,,
IND,2/12/2020,0,0,,,
IND,2/13/2020,0,0,,,
IND,2/14/2020,0,0,,,
IND,2/15/2020,0,0,,,
IND,2/16/2020,0,0,,,
IND,2/17/2020,0,0,,,
IND,2/18/2020,0,0,,,
IND,2/19/2020,0,0,,,
IND,2/20/2020,0,0,,,
IND,2/21/2020,0,0,,,
IND,2/22/2020,0,0,,,
IND,2/23/2020,0,0,,,
IND,2/24/2020,0,0,,,
IND,2/25/2020,0,0,,,
IND,2/26/2020,0,0,,,
IND,2/27/2020,0,0,,,
IND,2/28/2020,0,0,,,
IND,2/29/2020,0,0,,,
IND,3/1/2020,0,0,,,
IND,3/2/2020,0,0,,,
IND,3/3/2020,2,0,,,
IND,3/4/2020,1,0,,,
IND,3/5/2020,22,0,,,
IND,3/6/2020,1,0,,,
IND,3/7/2020,2,0,,,
IND,3/8/2020,3,0,,,
IND,3/9/2020,,,,,
IND,3/10/2020,10,0,,,
IND,3/11/2020,6,0,,,
IND,3/12/2020,23,0,,,
IND,3/13/2020,2,1,,,
IND,3/14/2020,8,1,,,
IND,3/15/2020,7,0,,,
IND,3/16/2020,3,0,,,
IND,3/17/2020,32,1,,,
IND,3/18/2020,12,0,,,
IND,3/19/2020,28,0,,,191
IND,3/20/2020,26,1,,,1060
IND,3/21/2020,40,0,,,1325
IND,3/22/2020,89,0,,,1298
IND,3/23/2020,119,3,,,3708
IND,3/24/2020,53,2,,,157
IND,3/25/2020,70,0,,,4280
IND,3/26/2020,87,4,,,
IND,3/27/2020,75,4,,,
IND,3/28/2020,149,2,,,
IND,3/29/2020,106,6,,,
IND,3/30/2020,92,4,,,
IND,3/31/2020,180,3,,,
IND,4/1/2020,146,3,,,
IND,4/2/2020,568,15,,,
IND,4/3/2020,336,6,,,21294
IND,4/4/2020,601,12,,,10705
IND,4/5/2020,472,9,,,9584
IND,4/6/2020,693,32,,,11534
IND,4/7/2020,354,5,,,12947
IND,4/8/2020,773,35,,,13904
IND,4/9/2020,540,17,,,16991
IND,4/10/2020,678,33,,,16420
IND,4/11/2020,1035,40,,,18044
IND,4/12/2020,909,34,,,16374
IND,4/13/2020,796,35,,,21806
IND,4/14/2020,1211,31,,,27339
IND,4/15/2020,1075,38,,,29706
IND,4/16/2020,942,37,,,28357
IND,4/17/2020,1007,23,,,32167
IND,4/18/2020,991,43,,,37000
IND,4/19/2020,1334,27,,,29463
IND,4/20/2020,1553,36,,,
IND,4/21/2020,1335,47,,,
IND,4/22/2020,1384,50,,,
IND,4/23/2020,1409,41,,,
IND,4/24/2020,1684,37,,,41247
IND,4/25/2020,1429,57,,,38168
IND,4/26/2020,1990,49,,,45352
IND,4/27/2020,1396,48,,,40510
IND,4/28/2020,1543,62,,,50914
IND,4/29/2020,1897,73,,,54031
IND,4/30/2020,1718,67,,,59437
IND,5/1/2020,1993,73,,,72453
IND,5/2/2020,2293,71,,,73709
IND,5/3/2020,2644,83,,,70087
IND,5/4/2020,2553,72,,,60783
IND,5/5/2020,3900,195,,,84713
IND,5/6/2020,2958,126,,,84835
IND,5/7/2020,3561,89,,,80632
IND,5/8/2020,3390,103,,,80375
IND,5/9/2020,3320,95,,,85425
IND,5/10/2020,3277,128,,,85824
IND,5/11/2020,4213,97,,,64651
IND,5/12/2020,3604,87,,,85891
IND,5/13/2020,3525,122,,,94671
IND,5/14/2020,3722,134,,,92791
IND,5/15/2020,3967,100,,,92911
IND,5/16/2020,3970,103,,,94325
IND,5/17/2020,4987,120,,,93365
IND,5/18/2020,5242,157,,,75150
IND,5/19/2020,4970,134,,,101475
IND,5/20/2020,5611,140,,,108121
IND,5/21/2020,5609,132,,,103532
IND,5/22/2020,6088,148,,,103514
IND,5/23/2020,6654,137,,,115364
IND,5/24/2020,6767,147,,,108623
IND,5/25/2020,6977,154,,,90170
IND,5/26/2020,6535,146,,,92528
IND,5/27/2020,6387,170,,,116041
IND,5/28/2020,6566,194,,,119976
IND,5/29/2020,7466,175,,,121702
IND,5/30/2020,7964,265,,,127761
IND,5/31/2020,8380,193,,,125428
IND,6/1/2020,8392,230,,,100180
IND,6/2/2020,8171,204,,,128868
IND,6/3/2020,8909,217,,,137158
IND,6/4/2020,9304,260,,,139485
IND,6/5/2020,9851,273,,,143661
IND,6/6/2020,9887,294,,,137938
IND,6/7/2020,9971,287,,,142069
IND,6/8/2020,9983,206,,,108048
IND,6/9/2020,9987,331,,,141682
IND,6/10/2020,9985,279,,,145216
IND,6/11/2020,9996,357,,,151808
IND,6/12/2020,10956,396,,,150305
IND,6/13/2020,11458,386,,,143737
IND,6/14/2020,11929,311,,,151432
IND,6/15/2020,11502,325,,,115519
IND,6/16/2020,10667,380,,,146936
IND,6/17/2020,10974,2003,,,163187
IND,6/18/2020,12881,334,,,165412
IND,6/19/2020,13586,336,,,176959
IND,6/20/2020,14516,375,,,189869
IND,6/21/2020,15413,306,,,190730
IND,6/22/2020,14821,445,,,143267
IND,6/23/2020,14933,312,,,187223
IND,6/24/2020,15968,465,,,215195
IND,6/25/2020,16922,418,,,207871
IND,6/26/2020,17296,407,,,215446
IND,6/27/2020,18552,384,,,220479
IND,6/28/2020,19906,410,,,231095
IND,6/29/2020,19459,380,,,170560
IND,6/30/2020,18522,418,,,210292
IND,7/1/2020,18653,507,,,217931
IND,7/2/2020,19148,434,,,229588
IND,7/3/2020,20903,379,,,241576
IND,7/4/2020,22771,442,,,242383
IND,7/5/2020,24850,613,,,248934
IND,7/6/2020,24248,425,,,180596
IND,7/7/2020,22252,467,,,241430
